key,energy,liveliness,tempo,speechiness,acousticness,instrumentalness,time_signature,duration,loudness,valence,danceability,mode,time_signature_confidence,tempo_confidence,key_confidence,mode_confidence,genres
11,0.5738639999999999,0.31954299999999997,125.005,0.08782899999999999,0.0053479999999999995,0.5788909999999999,0,4,415.44,-10.152,0.615366,0.8104469999999999,0.462,0.543,0.737,1.0,dance
6,0.9946879999999999,0.163709,139.991,0.061548,0.000856,0.668137,0,4,253.88036,-7.386,0.5639700000000001,0.619922,0.12,0.273,0.634,0.986,dance
0,0.699279,0.064613,121.121,0.041651,0.00013000000000000002,0.643288,1,4,343.95034,-8.889,0.379192,0.677155,0.53,0.552,0.767,1.0,dance
2,0.810172,0.41386599999999996,87.586,0.033603,0.026140999999999998,0.012114999999999999,1,4,178.33333,-4.746,0.228013,0.44471099999999997,0.788,0.577,0.335,0.325,dance
7,0.883157,0.09297799999999999,89.973,0.043317,0.014612,2.6000000000000002e-05,1,4,354.50667,-3.151,0.203681,0.573162,0.631,0.466,0.677,1.0,dance
10,0.8012859999999999,0.34227799999999997,103.921,0.037668,0.155967,4.4000000000000006e-05,1,4,328.06667,-7.258,0.799155,0.764497,0.322,0.643,0.969,1.0,dance
2,0.9040729999999999,0.043232,117.958,0.042005,0.04125,0.062759,1,4,189.71995,-5.097,0.7428319999999999,0.723132,0.394,0.495,0.854,1.0,dance
6,0.5015459999999999,0.133731,126.331,0.047836,1.1000000000000001e-05,0.8617309999999999,0,4,244.93333,-12.767,0.5204529999999999,0.742181,0.908,0.752,0.9590000000000001,1.0,dance
9,0.966544,0.276089,139.953,0.116973,0.025405,8e-06,0,1,195.19955,-4.913,0.29765199999999997,0.492585,0.367,0.5690000000000001,0.793,0.266,dance
0,0.869597,0.126752,129.996,0.041152999999999995,0.040423,0.000335,1,4,251.09333,-7.586,0.659303,0.565858,0.374,0.46900000000000003,0.8170000000000001,1.0,dance
7,0.617421,0.359506,124.969,0.105055,0.07553599999999999,0.0,1,4,229.90367,-13.025,0.9313,0.7559079999999999,0.004,0.161,0.73,0.996,dance
10,0.8955400000000001,0.362386,139.941,0.041558,0.0032289999999999997,0.0040219999999999995,0,4,288.05002,-2.392,0.105278,0.554727,0.607,0.615,0.465,1.0,dance
11,0.7786489999999999,0.278379,128.011,0.33214000000000005,0.00045000000000000004,0.727922,0,4,391.83478,-4.364,0.592654,0.8796609999999999,0.634,0.434,0.924,1.0,dance
8,0.925006,0.174555,133.02,0.029915999999999998,8e-05,0.897816,0,4,507.90667,-7.472,0.8596229999999999,0.49227099999999996,0.917,0.789,0.9400000000000001,0.774,dance
11,0.8538589999999999,0.317227,102.814,0.206459,0.017983,0.007852,0,4,326.92,-8.664,0.26203499999999996,0.8151029999999999,0.28700000000000003,0.281,0.969,1.0,dance
11,0.8426889999999999,0.142371,107.583,0.079149,0.109702,0.916412,1,3,190.04036,-8.35,0.574566,0.43827499999999997,1.0,0.705,0.464,1.0,dance
11,0.717827,0.053565999999999996,140.056,0.044556,0.00038199999999999996,0.183889,0,4,260.58481,-4.273,0.169863,0.5557679999999999,0.311,0.291,0.19,1.0,dance
0,0.914897,0.06203,125.836,0.037970000000000004,0.000174,0.940531,1,4,203.7024,-4.265,0.897972,0.754593,0.12,0.495,0.903,1.0,dance
8,0.988355,0.111442,136.533,0.090658,0.000155,0.758948,0,4,297.08766,-6.796,0.141182,0.47095000000000004,0.764,0.5760000000000001,0.898,0.9410000000000001,dance
0,0.7205809999999999,0.022609,126.999,0.040743999999999995,0.113186,4.9999999999999996e-06,1,4,214.82667,-4.994,0.691475,0.786165,0.614,0.222,0.976,0.908,dance
6,0.7961189999999999,0.085482,174.962,0.058725,7.2e-05,0.70025,0,4,183.56,-12.308,0.45609099999999997,0.6311829999999999,0.272,0.56,0.755,1.0,dance
11,0.5582779999999999,0.105184,123.528,0.093486,0.053932,0.005604,0,4,276.13333,-20.176,0.417643,0.854653,0.784,0.676,0.853,1.0,dance
4,0.8554729999999999,0.035779,121.318,0.051523,0.162713,0.028645999999999998,0,4,236.38667,-9.532,0.940812,0.728892,0.656,0.47800000000000004,0.914,1.0,dance
1,0.874134,0.091996,125.987,0.040812999999999995,0.00142,0.850105,1,4,483.34667,-9.403,0.147264,0.8001579999999999,0.653,0.359,0.9580000000000001,1.0,dance
11,0.881952,0.245117,135.005,0.050044,0.002934,0.903337,0,4,449.97333,-7.703,0.13968,0.725834,0.0,0.0,0.966,0.924,dance
11,0.7722749999999999,0.053751,126.181,0.087365,0.106754,0.522982,0,1,208.1171,-18.358,0.9686229999999999,0.9315549999999999,0.115,0.254,0.878,0.0,dance
1,0.533227,0.155688,124.996,0.055344,0.013482,0.875718,1,4,900.70349,-16.484,0.347618,0.786199,0.356,0.274,0.725,0.936,dance
8,0.777844,0.043655,124.994,0.066522,0.000334,0.808279,0,4,532.04,-9.364,0.40519000000000005,0.7946489999999999,0.258,0.32,0.834,1.0,dance
4,0.879442,0.120421,119.012,0.079483,0.020911,0.8772979999999999,1,4,287.84,-8.525,0.066124,0.533076,0.667,0.644,0.391,0.41600000000000004,dance
3,0.8393309999999999,0.32298499999999997,125.125,0.36049699999999996,0.007369,0.0,1,4,216.7771,-8.078,0.698025,0.590919,0.024,0.203,0.068,1.0,dance
9,0.686561,0.123217,125.182,0.157223,0.331458,0.815244,0,4,411.34667,-10.626,0.656191,0.713936,0.668,0.718,0.643,1.0,dance
11,0.559014,0.09666799999999999,170.011,0.044794999999999995,0.5489339999999999,0.873124,1,4,347.97066,-13.799,0.388096,0.555206,0.594,0.501,0.621,0.983,dance
7,0.661586,0.094979,102.99,0.047993,0.001207,0.897687,1,4,686.24,-8.675,0.039187,0.629979,0.041,0.43,0.621,1.0,dance
8,0.526899,0.26733,107.572,0.057723,0.563404,0.003078,0,4,240.77333,-10.783,0.636772,0.5383089999999999,0.44,0.5740000000000001,0.40900000000000003,1.0,dance
5,0.980513,0.236613,127.998,0.20535199999999998,0.003058,0.041531,1,4,314.06249,-5.089,0.058105,0.7910389999999999,0.17,0.109,0.8300000000000001,0.989,dance
6,0.49115899999999996,0.10292699999999999,104.224,0.024807,0.004116,0.389718,0,4,353.22667,-9.337,0.356328,0.49504699999999996,0.668,0.627,0.372,1.0,dance
11,0.398051,0.108134,128.021,0.056236999999999995,0.032457,0.8978459999999999,0,4,468.32422,-15.02,0.078912,0.795859,0.491,0.425,0.903,1.0,dance
4,0.6663049999999999,0.19386699999999998,118.005,0.048743999999999996,0.008562,0.057449,0,4,312.68494,-6.477,0.730352,0.701349,0.10300000000000001,0.182,0.77,0.988,dance
1,0.624736,0.11645399999999999,110.809,0.046856999999999996,0.322779,0.000821,1,4,226.76608,-15.563,0.8892589999999999,0.823418,0.0,0.261,0.932,1.0,dance
11,0.9437249999999999,0.09075899999999999,141.444,0.09607399999999999,0.003512,0.425035,1,4,280.54667,-5.099,0.373037,0.43542699999999995,0.771,0.626,0.388,1.0,dance
1,0.730054,0.077641,126.31,0.051032999999999995,0.000552,0.820604,1,4,509.26585,-7.275,0.761601,0.787279,0.584,0.467,0.9410000000000001,1.0,dance
10,0.8376509999999999,0.03696,125.017,0.050814,0.012074,0.353124,0,4,232.69333,-15.632,0.793696,0.726749,0.468,0.464,0.8160000000000001,1.0,dance
11,0.877124,0.09114499999999999,90.392,0.162537,0.24212299999999998,2.2000000000000003e-05,0,4,264.62667,-3.336,0.925037,0.6692589999999999,0.933,0.685,0.5710000000000001,1.0,dance
8,0.89636,0.105166,128.652,0.361095,0.005671,0.0,1,4,208.84,-5.405,0.43409499999999995,0.528605,0.6990000000000001,0.594,0.638,1.0,dance
7,0.37754499999999996,0.26129399999999997,122.005,0.04814,0.014489,0.9030459999999999,0,4,421.06667,-13.447,0.245995,0.762716,0.289,0.212,0.795,1.0,dance
6,0.852358,0.130438,95.028,0.07889299999999999,0.028194,0.00026399999999999997,0,4,214.35351,-6.471,0.8228500000000001,0.825403,0.315,0.423,0.834,1.0,dance
6,0.510166,0.115336,106.768,0.062638,0.044752,0.7150909999999999,0,4,541.50667,-13.707,0.290162,0.793187,0.438,0.459,0.982,0.9380000000000001,dance
